Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb
sapdcwq,P,1/2/2021 9:45,0,0,,14.6,<0> ,37.73,<0> ,24,<0> ,96.6,<0> ,8.5,<0> ,1.48,<0> ,1.42,<3> ,7.9,<0> ,19,<0> 
sapdcwq,P,1/2/2021 10:00,0,0,,14.5,<0> ,38.13,<0> ,24.3,<0> ,97.5,<0> ,8.6,<0> ,1.51,<0> ,1.45,<3> ,7.9,<0> ,23,<0> 
sapdcwq,P,1/2/2021 10:15,0,0,,14.5,<0> ,38.46,<0> ,24.5,<0> ,98,<0> ,8.6,<0> ,1.54,<0> ,1.48,<3> ,7.9,<0> ,20,<0> 
sapdcwq,P,1/2/2021 10:30,0,0,,14.4,<0> ,38.88,<0> ,24.8,<0> ,98.5,<0> ,8.6,<0> ,1.56,<0> ,1.49,<3> ,7.9,<0> ,22,<0> 
sapdcwq,P,1/2/2021 10:45,0,0,,14.4,<0> ,39.22,<0> ,25,<0> ,98.8,<0> ,8.7,<0> ,1.57,<0> ,1.5,<3> ,7.9,<0> ,21,<0> 
sapdcwq,P,1/2/2021 11:00,0,0,,14.4,<0> ,39.47,<0> ,25.2,<0> ,99,<0> ,8.7,<0> ,1.58,<0> ,1.51,<3> ,7.9,<0> ,27,<0> 
sapdcwq,P,1/2/2021 11:15,0,0,,14.4,<0> ,39.62,<0> ,25.3,<0> ,98.9,<0> ,8.7,<0> ,1.56,<0> ,1.49,<3> ,7.9,<0> ,15,<0> 
sapdcwq,P,1/2/2021 11:30,0,0,,14.4,<0> ,39.58,<0> ,25.3,<0> ,98.3,<0> ,8.6,<0> ,1.52,<0> ,1.45,<3> ,7.9,<0> ,15,<0> 
sapdcwq,P,1/2/2021 11:45,0,0,,14.5,<0> ,39.32,<0> ,25.1,<0> ,98,<0> ,8.6,<0> ,1.49,<0> ,1.42,<3> ,7.9,<0> ,16,<0> 
sapdcwq,P,1/2/2021 12:00,0,0,,14.6,<0> ,39.01,<0> ,24.9,<0> ,96.8,<0> ,8.5,<0> ,1.44,<0> ,1.38,<3> ,7.9,<0> ,13,<0> 
sapdcwq,P,1/2/2021 12:15,0,0,,14.8,<0> ,38.69,<0> ,24.7,<0> ,95.7,<0> ,8.3,<0> ,1.38,<0> ,1.32,<3> ,7.9,<0> ,14,<0> 
sapdcwq,P,1/2/2021 12:30,0,0,,14.9,<0> ,38.33,<0> ,24.4,<0> ,94.4,<0> ,8.2,<0> ,1.31,<0> ,1.25,<3> ,7.8,<0> ,14,<0> 
sapdcwq,P,1/2/2021 12:45,0,0,,15.2,<0> ,37.96,<0> ,24.1,<0> ,92.4,<0> ,8,<0> ,1.23,<0> ,1.18,<3> ,7.8,<0> ,13,<0> 
sapdcwq,P,1/2/2021 13:00,0,0,,15.5,<0> ,37.7,<0> ,24,<0> ,88.6,<0> ,7.6,<0> ,1.15,<0> ,1.1,<3> ,7.7,<0> ,13,<0> 
sapdcwq,P,1/2/2021 13:15,0,0,,15.9,<0> ,37.61,<0> ,23.9,<0> ,83.4,<0> ,7.1,<0> ,1.05,<0> ,1,<3> ,7.6,<0> ,15,<0> 
sapdcwq,P,1/2/2021 13:30,0,0,,16.2,<0> ,37.59,<0> ,23.9,<0> ,78.8,<0> ,6.7,<0> ,0.95,<0> ,0.9,<3> ,7.5,<0> ,15,<0> 
sapdcwq,P,1/2/2021 13:45,0,0,,16.5,<0> ,37.58,<0> ,23.9,<0> ,73.9,<0> ,6.2,<0> ,0.85,<0> ,0.8,<3> ,7.4,<0> ,16,<0> 
sapdcwq,P,1/2/2021 14:00,0,0,,16.8,<0> ,37.57,<0> ,23.9,<0> ,69.4,<0> ,5.8,<0> ,0.74,<0> ,0.69,<3> ,7.4,<0> ,19,<0> 
sapdcwq,P,1/2/2021 14:15,0,0,,17,<0> ,37.51,<0> ,23.8,<0> ,65.6,<0> ,5.5,<0> ,0.64,<0> ,0.59,<3> ,7.3,<0> ,17,<0> 
sapdcwq,P,1/2/2021 14:30,0,0,,17.1,<0> ,37.4,<0> ,23.8,<0> ,63.4,<0> ,5.3,<0> ,0.53,<0> ,0.49,<3> ,7.3,<0> ,15,<0> 
sapdcwq,P,1/2/2021 14:45,0,0,,17.3,<0> ,37.22,<0> ,23.6,<0> ,61.8,<0> ,5.2,<0> ,0.42,<0> ,0.38,<3> ,7.3,<0> ,14,<0> 
sapdcwq,P,1/2/2021 15:00,0,0,,17.4,<0> ,37.03,<0> ,23.5,<0> ,60.3,<0> ,5,<0> ,0.31,<0> ,0.27,<3> ,7.3,<0> ,19,<0> 
sapdcwq,P,1/2/2021 15:15,0,0,,17.5,<0> ,36.93,<0> ,23.4,<0> ,58.6,<0> ,4.9,<0> ,0.19,<0> ,0.15,<3> ,7.3,<0> ,16,<0> 
sapdcwq,P,1/2/2021 15:30,0,0,,17.4,<0> ,36.98,<0> ,23.5,<0> ,51.6,<0> ,4.3,<0> ,0.09,<0> ,0.05,<3> ,7.2,<0> ,10,<0> 
sapdcwq,P,1/2/2021 15:45,0,0,,17.5,<0> ,36.86,<0> ,23.4,<0> ,53.2,<0> ,4.4,<0> ,0.03,<0> ,-0.01,<3> ,7.2,<0> ,11,<0> 
sapdcwq,P,1/2/2021 16:00,0,0,,17.5,<0> ,36.79,<0> ,23.3,<0> ,53.6,<0> ,4.5,<0> ,0.03,<0> ,0,<3> ,7.2,<0> ,11,<0> 
sapdcwq,P,1/2/2021 16:15,0,0,,17.5,<0> ,36.76,<0> ,23.3,<0> ,51.1,<0> ,4.2,<0> ,0.03,<0> ,-0.01,<3> ,7.2,<0> ,9,<0> 
sapdcwq,P,1/2/2021 16:30,0,0,,17.5,<0> ,15.21,<0> ,8.9,<0> ,98.4,<0> ,8.9,<0> ,0.03,<0> ,0,<3> ,7.4,<0> ,48,<0> 
sapdcwq,P,1/2/2021 16:45,0,0,,17.4,<0> ,0.01,<0> ,0,<0> ,99.3,<0> ,9.5,<0> ,0.03,<0> ,0,<3> ,7.8,<0> ,6,<0> 
sapdcwq,P,1/2/2021 17:00,0,0,,17.2,<0> ,0.01,<0> ,0,<0> ,99.5,<0> ,9.6,<0> ,0.02,<0> ,-0.01,<3> ,7.9,<0> ,3,<0> 
sapdcwq,P,1/2/2021 17:15,0,0,,17.1,<0> ,0.01,<0> ,0,<0> ,99.5,<0> ,9.6,<0> ,0.03,<0> ,0,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/2/2021 17:30,0,0,,17,<0> ,0.01,<0> ,0,<0> ,99.5,<0> ,9.6,<0> ,0.03,<0> ,0,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/2/2021 17:45,0,0,,16.9,<0> ,0.01,<0> ,0,<0> ,99.6,<0> ,9.7,<0> ,0.03,<0> ,0,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/2/2021 18:00,0,0,,16.8,<0> ,0.01,<0> ,0,<0> ,99.6,<0> ,9.7,<0> ,0.02,<0> ,-0.01,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/2/2021 18:15,0,0,,16.6,<0> ,0.01,<0> ,0,<0> ,99.6,<0> ,9.7,<0> ,0.03,<0> ,0,<3> ,7.9,<0> ,1,<0> 
sapdcwq,P,1/2/2021 18:30,0,0,,16.6,<0> ,0.01,<0> ,0,<0> ,99.6,<0> ,9.7,<0> ,0.02,<0> ,-0.02,<3> ,7.9,<0> ,0,<0> 
sapdcwq,P,1/2/2021 18:45,0,0,,16.6,<0> ,0.01,<0> ,0,<0> ,99.6,<0> ,9.7,<0> ,0.03,<0> ,-0.01,<3> ,7.9,<0> ,0,<0> 
sapdcwq,P,1/2/2021 19:00,0,0,,16.6,<0> ,0.01,<0> ,0,<0> ,99.6,<0> ,9.7,<0> ,0.03,<0> ,-0.01,<3> ,7.9,<0> ,3,<0> 
sapdcwq,P,1/2/2021 19:15,0,0,,17.4,<0> ,36.49,<0> ,23.1,<0> ,34.8,<0> ,2.9,<0> ,0.04,<0> ,0.01,<3> ,7.2,<0> ,12,<0> 
sapdcwq,P,1/2/2021 19:30,0,0,,17.4,<0> ,36.7,<0> ,23.3,<0> ,44.1,<0> ,3.7,<0> ,0.18,<0> ,0.14,<3> ,7.2,<0> ,13,<0> 
sapdcwq,P,1/2/2021 19:45,0,0,,17.3,<0> ,36.71,<0> ,23.3,<0> ,48.7,<0> ,4.1,<0> ,0.32,<0> ,0.28,<3> ,7.2,<0> ,12,<0> 
sapdcwq,P,1/2/2021 20:00,0,0,,17.2,<0> ,36.86,<0> ,23.4,<0> ,52.2,<0> ,4.4,<0> ,0.47,<0> ,0.44,<3> ,7.2,<0> ,14,<0> 
sapdcwq,P,1/2/2021 20:15,0,0,,17.2,<0> ,37.12,<0> ,23.6,<0> ,55.9,<0> ,4.7,<0> ,0.63,<0> ,0.6,<3> ,7.2,<0> ,13,<0> 
sapdcwq,P,1/2/2021 20:30,0,0,,17.1,<0> ,37.33,<0> ,23.7,<0> ,59.5,<0> ,5,<0> ,0.78,<0> ,0.74,<3> ,7.2,<0> ,13,<0> 
sapdcwq,P,1/2/2021 20:45,0,0,,17,<0> ,37.47,<0> ,23.8,<0> ,62.4,<0> ,5.2,<0> ,0.9,<0> ,0.86,<3> ,7.3,<0> ,13,<0> 
sapdcwq,P,1/2/2021 21:00,0,0,,16.9,<0> ,37.55,<0> ,23.9,<0> ,64.9,<0> ,5.5,<0> ,1.01,<0> ,0.98,<3> ,7.3,<0> ,13,<0> 
sapdcwq,P,1/2/2021 21:15,0,0,,16.7,<0> ,37.67,<0> ,24,<0> ,68.4,<0> ,5.8,<0> ,1.11,<0> ,1.08,<3> ,7.3,<0> ,12,<0> 
sapdcwq,P,1/2/2021 21:30,0,0,,16.4,<0> ,37.83,<0> ,24.1,<0> ,73.6,<0> ,6.2,<0> ,1.18,<0> ,1.15,<3> ,7.4,<0> ,13,<0> 
sapdcwq,P,1/2/2021 21:45,0,0,,16,<0> ,37.88,<0> ,24.1,<0> ,80.5,<0> ,6.9,<0> ,1.23,<0> ,1.2,<3> ,7.5,<0> ,14,<0> 
sapdcwq,P,1/2/2021 22:00,0,0,,15.6,<0> ,37.79,<0> ,24,<0> ,86.2,<0> ,7.4,<0> ,1.28,<0> ,1.24,<3> ,7.7,<0> ,13,<0> 
sapdcwq,P,1/2/2021 22:15,0,0,,15.4,<0> ,37.71,<0> ,24,<0> ,89.3,<0> ,7.7,<0> ,1.3,<0> ,1.27,<3> ,7.7,<0> ,10,<0> 
sapdcwq,P,1/2/2021 22:30,0,0,,15.2,<0> ,37.67,<0> ,23.9,<0> ,91.7,<0> ,8,<0> ,1.3,<0> ,1.27,<3> ,7.8,<0> ,18,<0> 
sapdcwq,P,1/2/2021 22:45,0,0,,15.1,<0> ,37.64,<0> ,23.9,<0> ,91.8,<0> ,8,<0> ,1.3,<0> ,1.28,<3> ,7.8,<0> ,8,<0> 
sapdcwq,P,1/2/2021 23:00,0,0,,15.1,<0> ,37.65,<0> ,23.9,<0> ,91,<0> ,7.9,<0> ,1.28,<0> ,1.26,<3> ,7.8,<0> ,7,<0> 
sapdcwq,P,1/2/2021 23:15,0,0,,15.2,<0> ,37.66,<0> ,23.9,<0> ,90.3,<0> ,7.8,<0> ,1.25,<0> ,1.23,<3> ,7.7,<0> ,8,<0> 
sapdcwq,P,1/2/2021 23:30,0,0,,15.4,<0> ,37.71,<0> ,24,<0> ,87.5,<0> ,7.6,<0> ,1.21,<0> ,1.19,<3> ,7.7,<0> ,8,<0> 
sapdcwq,P,1/2/2021 23:45,0,0,,15.7,<0> ,37.76,<0> ,24,<0> ,82.4,<0> ,7.1,<0> ,1.17,<0> ,1.15,<3> ,7.6,<0> ,8,<0> 
sapdcwq,P,1/3/2021 0:00,0,0,,15.9,<0> ,37.78,<0> ,24,<0> ,78.2,<0> ,6.7,<0> ,1.1,<0> ,1.08,<3> ,7.5,<0> ,8,<0> 
sapdcwq,P,1/3/2021 0:15,0,0,,16.2,<0> ,37.75,<0> ,24,<0> ,72.4,<0> ,6.2,<0> ,1.03,<0> ,1.01,<3> ,7.4,<0> ,8,<0> 
sapdcwq,P,1/3/2021 0:30,0,0,,16.5,<0> ,37.65,<0> ,23.9,<0> ,66.1,<0> ,5.6,<0> ,0.95,<0> ,0.94,<3> ,7.4,<0> ,9,<0> 
sapdcwq,P,1/3/2021 0:45,0,0,,16.7,<0> ,37.52,<0> ,23.8,<0> ,60.3,<0> ,5.1,<0> ,0.86,<0> ,0.85,<3> ,7.3,<0> ,9,<0> 
sapdcwq,P,1/3/2021 1:00,0,0,,16.8,<0> ,37.38,<0> ,23.8,<0> ,55.8,<0> ,4.7,<0> ,0.77,<0> ,0.76,<3> ,7.3,<0> ,10,<0> 
sapdcwq,P,1/3/2021 1:15,0,0,,16.8,<0> ,37.24,<0> ,23.7,<0> ,51.5,<0> ,4.3,<0> ,0.66,<0> ,0.65,<3> ,7.2,<0> ,10,<0> 
sapdcwq,P,1/3/2021 1:30,0,0,,16.9,<0> ,37.1,<0> ,23.6,<0> ,48.2,<0> ,4.1,<0> ,0.55,<0> ,0.53,<3> ,7.2,<0> ,10,<0> 
sapdcwq,P,1/3/2021 1:45,0,0,,16.9,<0> ,36.97,<0> ,23.5,<0> ,45.4,<0> ,3.8,<0> ,0.44,<0> ,0.43,<3> ,7.2,<0> ,10,<0> 
sapdcwq,P,1/3/2021 2:00,0,0,,16.9,<0> ,36.86,<0> ,23.4,<0> ,43.1,<0> ,3.6,<0> ,0.33,<0> ,0.32,<3> ,7.2,<0> ,9,<0> 
sapdcwq,P,1/3/2021 2:15,0,0,,16.9,<0> ,36.79,<0> ,23.3,<0> ,41.1,<0> ,3.5,<0> ,0.23,<0> ,0.22,<3> ,7.2,<0> ,9,<0> 
sapdcwq,P,1/3/2021 2:30,0,0,,16.9,<0> ,36.73,<0> ,23.3,<0> ,39.2,<0> ,3.3,<0> ,0.13,<0> ,0.12,<3> ,7.2,<0> ,9,<0> 
sapdcwq,P,1/3/2021 2:45,0,0,,16.9,<0> ,36.77,<0> ,23.3,<0> ,31.4,<0> ,2.6,<0> ,0.04,<0> ,0.03,<3> ,7.1,<0> ,8,<0> 
sapdcwq,P,1/3/2021 3:00,0,0,,17,<0> ,36.69,<0> ,23.3,<0> ,32.8,<0> ,2.8,<0> ,0.01,<0> ,0,<3> ,7.1,<0> ,10,<0> 
sapdcwq,P,1/3/2021 3:15,0,0,,17,<0> ,36.5,<0> ,23.1,<0> ,33.7,<0> ,2.8,<0> ,0.01,<0> ,0,<3> ,7.1,<0> ,12,<0> 
sapdcwq,P,1/3/2021 3:30,0,0,,17.2,<0> ,12.68,<0> ,7.3,<0> ,98,<0> ,9,<0> ,0.01,<0> ,0,<3> ,7.3,<0> ,39,<0> 
sapdcwq,P,1/3/2021 3:45,0,0,,17.8,<0> ,0.01,<0> ,0,<0> ,99.1,<0> ,9.4,<0> ,0.01,<0> ,0,<3> ,7.7,<0> ,5,<0> 
sapdcwq,P,1/3/2021 4:00,0,0,,18.4,<0> ,0.01,<0> ,0,<0> ,99.2,<0> ,9.3,<0> ,0.01,<0> ,0,<3> ,7.8,<0> ,3,<0> 
sapdcwq,P,1/3/2021 4:15,0,0,,17.4,<0> ,0.01,<0> ,0,<0> ,99.2,<0> ,9.5,<0> ,0.01,<0> ,-0.01,<3> ,7.8,<0> ,2,<0> 
sapdcwq,P,1/3/2021 4:30,0,0,,17,<0> ,0.01,<0> ,0,<0> ,99.3,<0> ,9.6,<0> ,0.01,<0> ,-0.01,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 4:45,0,0,,16.8,<0> ,0.01,<0> ,0,<0> ,99.3,<0> ,9.6,<0> ,0.01,<0> ,-0.01,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 5:00,0,0,,16.6,<0> ,0.01,<0> ,0,<0> ,99.3,<0> ,9.7,<0> ,0.01,<0> ,-0.01,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 5:15,0,0,,15.9,<0> ,0.01,<0> ,0,<0> ,99.3,<0> ,9.8,<0> ,0.01,<0> ,-0.01,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 5:30,0,0,,15.8,<0> ,0.01,<0> ,0,<0> ,99.4,<0> ,9.9,<0> ,0,<0> ,-0.02,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 5:45,0,0,,15.8,<0> ,0.01,<0> ,0,<0> ,99.4,<0> ,9.9,<0> ,0.01,<0> ,-0.01,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 6:00,0,0,,15.8,<0> ,0.01,<0> ,0,<0> ,99.4,<0> ,9.9,<0> ,0.01,<0> ,-0.01,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 6:15,0,0,,15.7,<0> ,0.01,<0> ,0,<0> ,99.4,<0> ,9.9,<0> ,0.01,<0> ,-0.02,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 6:30,0,0,,15.5,<0> ,0.01,<0> ,0,<0> ,99.5,<0> ,9.9,<0> ,0.01,<0> ,-0.02,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 6:45,0,0,,15.5,<0> ,0.01,<0> ,0,<0> ,99.4,<0> ,9.9,<0> ,0.01,<0> ,-0.02,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 7:00,0,0,,15.6,<0> ,0.01,<0> ,0,<0> ,99.5,<0> ,9.9,<0> ,0.01,<0> ,-0.02,<3> ,7.9,<0> ,1,<0> 
sapdcwq,P,1/3/2021 7:15,0,0,,16,<0> ,6.34,<0> ,3.5,<0> ,99.2,<0> ,9.6,<0> ,0.02,<0> ,-0.01,<3> ,7.8,<0> ,28,<0> 
sapdcwq,P,1/3/2021 7:30,0,0,,16.8,<0> ,35.64,<0> ,22.5,<0> ,20.2,<0> ,1.7,<0> ,0.02,<0> ,-0.01,<3> ,7.1,<0> ,19,<0> 
sapdcwq,P,1/3/2021 7:45,0,0,,16.9,<0> ,35.93,<0> ,22.7,<0> ,25.5,<0> ,2.2,<0> ,0.16,<0> ,0.13,<3> ,7.1,<0> ,21,<0> 
sapdcwq,P,1/3/2021 8:00,0,0,,16.8,<0> ,36.11,<0> ,22.9,<0> ,32.7,<0> ,2.8,<0> ,0.3,<0> ,0.26,<3> ,7.1,<0> ,19,<0> 
sapdcwq,P,1/3/2021 8:15,0,0,,16.8,<0> ,36.3,<0> ,23,<0> ,38.4,<0> ,3.3,<0> ,0.47,<0> ,0.43,<3> ,7.1,<0> ,17,<0> 
sapdcwq,P,1/3/2021 8:30,0,0,,16.7,<0> ,36.61,<0> ,23.2,<0> ,44.5,<0> ,3.8,<0> ,0.63,<0> ,0.59,<3> ,7.2,<0> ,26,<0> 
sapdcwq,P,1/3/2021 8:45,0,0,,16.7,<0> ,36.83,<0> ,23.4,<0> ,49.7,<0> ,4.2,<0> ,0.78,<0> ,0.74,<3> ,7.2,<0> ,20,<0> 
sapdcwq,P,1/3/2021 9:00,0,0,,16.6,<0> ,37.01,<0> ,23.5,<0> ,54,<0> ,4.6,<0> ,0.91,<0> ,0.87,<3> ,7.2,<0> ,21,<0> 
sapdcwq,P,1/3/2021 9:15,0,0,,16.5,<0> ,37.15,<0> ,23.6,<0> ,57.7,<0> ,4.9,<0> ,1.04,<0> ,1,<3> ,7.3,<0> ,22,<0> 
sapdcwq,P,1/3/2021 9:30,0,0,,16.3,<0> ,37.32,<0> ,23.7,<0> ,63.1,<0> ,5.4,<0> ,1.13,<0> ,1.08,<3> ,7.3,<0> ,21,<0> 
sapdcwq,P,1/3/2021 9:45,0,0,,16.1,<0> ,37.54,<0> ,23.9,<0> ,69.6,<0> ,5.9,<0> ,1.21,<0> ,1.16,<3> ,7.4,<0> ,21,<0> 
sapdcwq,P,1/3/2021 10:00,0,0,,15.7,<0> ,37.68,<0> ,24,<0> ,78.2,<0> ,6.7,<0> ,1.29,<0> ,1.24,<3> ,7.5,<0> ,29,<0> 
sapdcwq,P,1/3/2021 10:15,0,0,,15.5,<0> ,37.5,<0> ,23.8,<0> ,84.6,<0> ,7.3,<0> ,1.35,<0> ,1.3,<3> ,7.6,<0> ,29,<0> 
sapdcwq,P,1/3/2021 10:30,0,0,,15.3,<0> ,37.1,<0> ,23.5,<0> ,89.2,<0> ,7.7,<0> ,1.4,<0> ,1.35,<3> ,7.7,<0> ,28,<0> 
sapdcwq,P,1/3/2021 10:45,0,0,,15.1,<0> ,36.8,<0> ,23.3,<0> ,93.4,<0> ,8.1,<0> ,1.44,<0> ,1.39,<3> ,7.8,<0> ,25,<0> 
sapdcwq,P,1/3/2021 11:00,0,0,,15.1,<0> ,36.84,<0> ,23.4,<0> ,95.7,<0> ,8.4,<0> ,1.47,<0> ,1.43,<3> ,7.8,<0> ,25,<0> 
sapdcwq,P,1/3/2021 11:15,0,0,,15,<0> ,37.13,<0> ,23.6,<0> ,97.3,<0> ,8.5,<0> ,1.48,<0> ,1.44,<3> ,7.8,<0> ,25,<0> 
sapdcwq,P,1/3/2021 11:30,0,0,,15,<0> ,37.55,<0> ,23.9,<0> ,98.1,<0> ,8.5,<0> ,1.49,<0> ,1.45,<3> ,7.9,<0> ,16,<0> 
sapdcwq,P,1/3/2021 11:45,0,0,,15,<0> ,38,<0> ,24.2,<0> ,99.3,<0> ,8.6,<0> ,1.5,<0> ,1.46,<3> ,7.9,<0> ,19,<0> 
sapdcwq,P,1/3/2021 12:00,0,0,,15,<0> ,38.26,<0> ,24.4,<0> ,99.9,<0> ,8.7,<0> ,1.49,<0> ,1.45,<3> ,7.9,<0> ,16,<0> 
sapdcwq,P,1/3/2021 12:15,0,0,,15.1,<0> ,38.43,<0> ,24.5,<0> ,100.1,<0> ,8.7,<0> ,1.47,<0> ,1.44,<3> ,7.9,<0> ,13,<0> 
sapdcwq,P,1/3/2021 12:30,0,0,,15.1,<0> ,38.2,<0> ,24.3,<0> ,100.6,<0> ,8.7,<0> ,1.44,<0> ,1.41,<3> ,7.9,<0> ,14,<0> 
sapdcwq,P,1/3/2021 12:45,0,0,,15.4,<0> ,37.81,<0> ,24,<0> ,101.6,<0> ,8.8,<0> ,1.39,<0> ,1.36,<3> ,7.9,<0> ,16,<0> 
sapdcwq,P,1/3/2021 13:00,0,0,,15.8,<0> ,37.41,<0> ,23.8,<0> ,102,<0> ,8.8,<0> ,1.33,<0> ,1.31,<3> ,7.9,<0> ,22,<0> 
sapdcwq,P,1/3/2021 13:15,0,0,,16.1,<0> ,37.15,<0> ,23.6,<0> ,102.3,<0> ,8.7,<0> ,1.26,<0> ,1.24,<3> ,7.8,<0> ,20,<0> 
sapdcwq,P,1/3/2021 13:30,0,0,,16.5,<0> ,37.02,<0> ,23.5,<0> ,101.8,<0> ,8.6,<0> ,1.17,<0> ,1.15,<3> ,7.8,<0> ,16,<0> 
sapdcwq,P,1/3/2021 13:45,0,0,,16.9,<0> ,37.03,<0> ,23.5,<0> ,98.7,<0> ,8.3,<0> ,1.08,<0> ,1.06,<3> ,7.7,<0> ,23,<0> 
sapdcwq,P,1/3/2021 14:00,0,0,,17.4,<0> ,37.08,<0> ,23.5,<0> ,95,<0> ,7.9,<0> ,0.99,<0> ,0.97,<3> ,7.6,<0> ,15,<0> 
sapdcwq,P,1/3/2021 14:15,0,0,,17.9,<0> ,37.08,<0> ,23.5,<0> ,92.5,<0> ,7.6,<0> ,0.89,<0> ,0.87,<3> ,7.5,<0> ,16,<0> 
sapdcwq,P,1/3/2021 14:30,0,0,,18.3,<0> ,37.01,<0> ,23.5,<0> ,90.7,<0> ,7.4,<0> ,0.78,<0> ,0.76,<3> ,7.5,<0> ,21,<0> 
sapdcwq,P,1/3/2021 14:45,0,0,,18.6,<0> ,36.89,<0> ,23.4,<0> ,88.9,<0> ,7.2,<0> ,0.67,<0> ,0.65,<3> ,7.4,<0> ,22,<0> 
sapdcwq,P,1/3/2021 15:00,0,0,,18.9,<0> ,36.72,<0> ,23.3,<0> ,87,<0> ,7,<0> ,0.56,<0> ,0.54,<3> ,7.4,<0> ,32,<0> 
sapdcwq,P,1/3/2021 15:15,0,0,,19.1,<0> ,36.56,<0> ,23.2,<0> ,85.5,<0> ,6.9,<0> ,0.45,<0> ,0.43,<3> ,7.4,<0> ,24,<0> 
sapdcwq,P,1/3/2021 15:30,0,0,,19.2,<0> ,36.42,<0> ,23.1,<0> ,84.3,<0> ,6.8,<0> ,0.34,<0> ,0.32,<3> ,7.4,<0> ,17,<0> 
sapdcwq,P,1/3/2021 15:45,0,0,,19.3,<0> ,36.29,<0> ,23,<0> ,82.7,<0> ,6.7,<0> ,0.22,<0> ,0.2,<3> ,7.4,<0> ,20,<0> 
sapdcwq,P,1/3/2021 16:00,0,0,,19.2,<0> ,36.27,<0> ,23,<0> ,76.5,<0> ,6.2,<0> ,0.11,<0> ,0.09,<3> ,7.3,<0> ,14,<0> 
sapdcwq,P,1/3/2021 16:15,0,0,,19.1,<0> ,36.25,<0> ,23,<0> ,70.8,<0> ,5.7,<0> ,0.02,<0> ,0,<3> ,7.3,<0> ,14,<0> 
sapdcwq,P,1/3/2021 16:30,0,0,,19.1,<0> ,36.07,<0> ,22.8,<0> ,73.3,<0> ,5.9,<0> ,0.02,<0> ,0,<3> ,7.3,<0> ,14,<0> 
sapdcwq,P,1/3/2021 16:45,0,0,,18.8,<0> ,36.01,<0> ,22.8,<0> ,71.6,<0> ,5.8,<0> ,0.02,<0> ,0,<3> ,7.3,<0> ,13,<0> 
sapdcwq,P,1/3/2021 17:00,0,0,,18.3,<0> ,18.45,<0> ,11,<0> ,97.3,<0> ,8.6,<0> ,0.01,<0> ,-0.02,<3> ,7.4,<0> ,61,<0> 
sapdcwq,P,1/3/2021 17:15,0,0,,15.9,<0> ,0.01,<0> ,0,<0> ,99.5,<0> ,9.9,<0> ,0.01,<0> ,-0.02,<3> ,7.8,<0> ,5,<0> 
sapdcwq,P,1/3/2021 17:30,0,0,,14,<0> ,0.01,<0> ,0,<0> ,99.1,<0> ,10.2,<0> ,0.01,<0> ,-0.02,<3> ,7.7,<0> ,2,<0> 
sapdcwq,P,1/3/2021 17:45,0,0,,13.8,<0> ,0.01,<0> ,0,<0> ,99.8,<0> ,10.3,<0> ,0.01,<0> ,-0.02,<3> ,7.9,<0> ,2,<0> 
sapdcwq,P,1/3/2021 18:00,0,0,,13.2,<0> ,0.01,<0> ,0,<0> ,99.6,<0> ,10.5,<0> ,0.01,<0> ,-0.02,<3> ,8,<0> ,2,<0> 
sapdcwq,P,1/3/2021 18:15,0,0,,12.6,<0> ,0.01,<0> ,0,<0> ,99.7,<0> ,10.6,<0> ,0.01,<0> ,-0.02,<3> ,8,<0> ,2,<0> 
sapdcwq,P,1/3/2021 18:30,0,0,,12.7,<0> ,0.01,<0> ,0,<0> ,99.6,<0> ,10.6,<0> ,0.01,<0> ,-0.02,<3> ,8,<0> ,1,<0> 
sapdcwq,P,1/3/2021 18:45,0,0,,12.8,<0> ,0.01,<0> ,0,<0> ,99.5,<0> ,10.5,<0> ,0.01,<0> ,-0.02,<3> ,8,<0> ,0,<0> 
sapdcwq,P,1/3/2021 19:00,0,0,,12.6,<0> ,0.01,<0> ,0,<0> ,99.6,<0> ,10.6,<0> ,0.01,<0> ,-0.03,<3> ,8,<0> ,1,<0> 
