DateTimeStamp,WTMP,site
1/02/21 07:54:00,12.8,"Duke, NC"
1/02/21 08:00:00,12.8,"Duke, NC"
1/02/21 08:06:00,12.8,"Duke, NC"
1/02/21 08:12:00,12.8,"Duke, NC"
1/02/21 08:18:00,12.8,"Duke, NC"
1/02/21 08:24:00,999,"Duke, NC"
1/02/21 08:30:00,999,"Duke, NC"
1/02/21 08:36:00,12.9,"Duke, NC"
1/02/21 08:42:00,12.9,"Duke, NC"
1/02/21 08:48:00,12.9,"Duke, NC"
1/02/21 08:54:00,12.9,"Duke, NC"
1/02/21 09:00:00,12.9,"Duke, NC"
1/02/21 09:06:00,999,"Duke, NC"
1/02/21 09:12:00,999,"Duke, NC"
1/02/21 09:18:00,999,"Duke, NC"
1/02/21 09:24:00,12.9,"Duke, NC"
1/02/21 09:30:00,12.9,"Duke, NC"
1/02/21 09:36:00,13,"Duke, NC"
1/02/21 09:42:00,13,"Duke, NC"
1/02/21 09:48:00,13,"Duke, NC"
1/02/21 09:54:00,13,"Duke, NC"
1/02/21 10:00:00,13,"Duke, NC"
1/02/21 10:06:00,13,"Duke, NC"
1/02/21 10:12:00,13,"Duke, NC"
1/02/21 10:18:00,13,"Duke, NC"
1/02/21 10:24:00,13,"Duke, NC"
1/02/21 10:30:00,13,"Duke, NC"
1/02/21 10:36:00,13,"Duke, NC"
1/02/21 10:42:00,13,"Duke, NC"
1/02/21 10:48:00,13,"Duke, NC"
1/02/21 10:54:00,13,"Duke, NC"
1/02/21 11:00:00,13,"Duke, NC"
1/02/21 11:06:00,13,"Duke, NC"
1/02/21 11:12:00,13.1,"Duke, NC"
1/02/21 11:18:00,13.1,"Duke, NC"
1/02/21 11:24:00,13.1,"Duke, NC"
1/02/21 11:30:00,13.1,"Duke, NC"
1/02/21 11:36:00,13.1,"Duke, NC"
1/02/21 11:42:00,13.1,"Duke, NC"
1/02/21 11:48:00,13.1,"Duke, NC"
1/02/21 11:54:00,13.1,"Duke, NC"
1/02/21 12:00:00,13.1,"Duke, NC"
